Electricity(kWh),SiteEnergyUse(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFATotal,State,ENERGYSTARScore,Address,SourceEUIWN(kBtu/sf),NaturalGas(therms),TotalGHGEmissions,DefaultData,SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType,PrimaryPropertyType,SiteEUI(kBtu/sf),Latitude,Neighborhood,ComplianceStatus,TaxParcelIdentificationNumber,GHGEmissionsIntensity,PropertyGFABuilding(s),Longitude,Electricity(kBtu),BuildingType,ZipCode,NumberofFloors,Outlier,City,YearBuilt,ThirdLargestPropertyUseTypeGFA,NaturalGas(kBtu),SiteEUIWN(kBtu/sf),PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,SourceEUI(kBtu/sf),CouncilDistrictCode,LargestPropertyUseType,PropertyName,NumberofBuildings,YearsENERGYSTARCertified,ThirdLargestPropertyUseType,SteamUse(kBtu),DataYear
241063.5938,1881516.125,,48660.0,WA,82.0,2619 4th Ave North,80.40000153,10590.07031,61.98,False,2115259.0,,K-12 School,38.0,47.643440000000005,MAGNOLIA / QUEEN ANNE,Compliant,1929300110,1.27,48660.0,-122.3509,822509.0,NonResidential,98109.0,4.0,,Seattle,2007,,1059007.0,42.79999924,0.0,K-12 School,49468.0,74.69999695,7,K-12 School,"Seattle Country Day School Bldgs 1,2 & 4",1.0,,,0.0,2016
676012.875,5400049.5,,46539.0,WA,73.0,2717 Dexter Ave N,232.6999969,30934.93164,180.38,False,5589312.5,,Senior Care Community,116.0,47.6441,MAGNOLIA / QUEEN ANNE,Compliant,1929300390,3.88,46539.0,-122.34795,2306556.0,NonResidential,98109.0,2.0,,Seattle,1970,,3093493.0,120.09999850000001,0.0,Senior Care Community,46539.0,225.39999390000003,7,Senior Care Community,Queen Anne Healthcare,1.0,,,0.0,2016
247893.2969,2233262.0,,29796.0,WA,47.0,2119 2ND AVE,140.6999969,13874.5,79.58,False,2309752.75,,Residence Hall,75.0,47.612829999999995,DOWNTOWN,Compliant,1977200720,2.67,29796.0,-122.34392,845812.0,NonResidential,98121.0,4.0,,Seattle,1909,,1387450.0,77.5,0.0,Residence Hall/Dormitory,29796.0,138.0,7,Residence Hall/Dormitory,(ID21262) El Rey Apts,1.0,,,0.0,2016
223084.0938,983595.875,7200.0,26400.0,WA,36.0,2100 First Avenue & 106 Lenora Street,121.1999969,2224.330078,17.12,False,1013921.625,Office,Retail Store,45.5,47.6123,DOWNTOWN,Compliant,1977200735,0.65,26400.0,-122.34395,761163.0,NonResidential,98121.0,2.0,,Seattle,1920,2788.0,222433.0,46.90000153,0.0,"Office, Parking, Retail Store",14428.0,121.3000031,7,Retail Store,N0030 - Patagonia/DKA,1.0,,Parking,0.0,2016
369945.9063,1262255.75,12495.0,38148.0,WA,98.0,2030 First Avenue,78.69999695,0.0,8.8,False,1262255.75,Retail Store,Small- and Mid-Sized Office,25.10000038,47.61185,DOWNTOWN,Compliant,1977200855,0.23,38148.0,-122.3434,1262255.0,NonResidential,98121.0,3.0,,Seattle,1918,,0.0,25.10000038,0.0,"Office, Retail Store",37853.0,78.69999695,7,Office,First & Lenora,1.0,,,0.0,2016
529445.375,1806468.0,0.0,31945.0,WA,4.0,300 W Harrison St,177.6000061,0.0,12.59,False,1806468.0,Parking,Worship Facility,56.5,47.62232,MAGNOLIA / QUEEN ANNE,Compliant,1989200520,0.39,31945.0,-122.36101000000001,1806468.0,NonResidential,98119.0,5.0,,Seattle,1955,,0.0,56.5,0.0,"Parking, Worship Facility",31945.0,177.6000061,7,Worship Facility,Church of Scientology Washington State,1.0,,,0.0,2016
1313294.375,4480961.0,33055.0,85963.0,WA,43.0,111 Queen Anne Ave N,265.8999939,0.0,31.24,False,4480961.0,Parking,Small- and Mid-Sized Office,84.69999695,47.6189,MAGNOLIA / QUEEN ANNE,Compliant,1989200945,0.36,52908.0,-122.35713,4480960.0,NonResidential,98109.0,5.0,,Seattle,1985,,0.0,84.69999695,33055.0,"Office, Parking",52908.0,265.8999939,7,Office,Salvation Army NW Div. HQ,1.0,,,0.0,2016
227136.5,1169948.875,,34680.0,WA,92.0,1216 1st Ave.,86.90000153,3949.5898439999996,26.38,False,1259828.25,,Retail Store,33.70000076,47.60683,DOWNTOWN,Compliant,1974700170,0.76,34680.0,-122.33771000000002,774990.0,NonResidential,98101.0,4.0,,Seattle,1900,,394959.0,36.29999924,0.0,Retail Store,34680.0,82.09999847,7,Retail Store,DILLER BUILDING (ID21310),1.0,,,0.0,2016
309820.3125,5587347.0,,75058.0,WA,24.0,1217 6th Ave,116.3000031,45302.39844,247.97,False,6207115.5,,Worship Facility,74.40000153,47.608670000000004,DOWNTOWN,Compliant,1975700006,3.3,40548.0,-122.33265,1057107.0,NonResidential,98101.0,3.0,,Seattle,1968,,4530240.0,82.69999695,34510.0,Worship Facility,75058.0,107.59999850000001,7,Worship Facility,Plymouth Congregational Church,1.0,,,0.0,2016
576932.375,2100982.75,,36504.0,WA,2.0,1506 Fifth Avenue,393.10000610000003,1324.889771,20.76,False,2147472.5,,Retail Store,129.6999969,47.61103,DOWNTOWN,Compliant,1975700155,0.57,36504.0,-122.33549,1968493.0,NonResidential,98101.0,1.0,,Seattle,1915,,132489.0,132.6000061,0.0,Retail Store,16200.0,390.10000610000003,7,Retail Store,Coliseum,1.0,,,0.0,2016
878724.5,2998208.25,,35200.0,WA,8.0,1520 4th Avenue,267.5,0.0,20.9,False,2998208.25,,Small- and Mid-Sized Office,85.19999695,47.61091,DOWNTOWN,Compliant,1975700195,0.59,35200.0,-122.33667,2998208.0,NonResidential,98101.0,6.0,,Seattle,1907,,0.0,85.19999695,0.0,Office,35200.0,267.5,7,Office,Westlake Place,1.0,,,0.0,2016
211969.4063,1538750.625,,35840.0,WA,83.0,1408 4th Avenue,92.69999695,8155.110352,48.35,False,1724638.75,,Small- and Mid-Sized Office,42.90000153,47.609609999999996,DOWNTOWN,Compliant,1975700275,1.35,35840.0,-122.33566,723240.0,NonResidential,98101.0,5.0,,Seattle,1907,,815511.0,48.09999847,0.0,Office,35840.0,87.30000305,7,Office,4th Avenue Building,1.0,,,0.0,2016
390806.5938,1333432.125,,25920.0,WA,60.0,1401 5th AVE,183.3999939,0.0,9.3,False,1356947.75,,Other,57.40000153,47.60985,DOWNTOWN,Compliant,1975700281,0.36,25920.0,-122.33527,1333432.0,NonResidential,98101.0,2.0,,Seattle,1941,,0.0,58.40000153,0.0,Bank Branch,23230.0,180.1999969,7,Bank Branch,5265050802 - WM1084 Fifth and Union,1.0,,,0.0,2016
621660.625,2883139.0,6104.0,30525.0,WA,17.0,1404 Fourth Ave,355.0,0.0,73.61,False,2991557.25,Retail Store,Small- and Mid-Sized Office,132.8000031,47.60952,DOWNTOWN,Compliant,1975700290,2.41,30525.0,-122.33558000000001,2121106.0,NonResidential,98101.0,4.0,,Seattle,1928,,0.0,137.8000031,0.0,"Office, Retail Store",15609.0,349.0,7,Office,Fourth and Union,1.0,,,762032.8125,2016
450699.8125,2946756.25,,30855.0,WA,2.0,1401 Madison St,298.5,14089.68457,85.55,False,3129807.0,,Medical Office,136.6000061,47.61065,EAST,Compliant,1978201116,2.77,20570.0,-122.32125,1537788.0,NonResidential,98122.0,2.0,,Seattle,1962,,1408968.0,145.1000061,10285.0,Medical Office,21571.0,292.39999389999997,3,Medical Office,Swedish Alcoa Building,1.0,,,0.0,2016
271858.3125,2828950.5,31917.0,73549.0,WA,90.0,1111 Harvard Ave.,72.19999695,19013.69922,107.45,False,3209164.5,Worship Facility,Small- and Mid-Sized Office,38.5,47.611940000000004,EAST,Compliant,1978201205,1.46,73549.0,-122.32177,927581.0,NonResidential,98122.0,3.0,,Seattle,1910,,1901370.0,43.59999847,0.0,"Office, Worship Facility",41632.0,66.69999695,3,Office,FIRST BAPTIST CHURCH,1.0,,,0.0,2016
878757.3125,3735308.5,,39115.0,WA,42.0,700 Broadway,205.8999939,7369.880859000001,60.04,False,3838425.0,,Medical Office,74.69999695,47.60865416,EAST,Compliant,1978201435,1.53,39115.0,-122.32059040000001,2998320.0,NonResidential,98114.0,3.0,,Seattle,1963,,736988.0,76.80000305,0.0,Medical Office,50000.0,203.8000031,3,Medical Office,Northwest Kidney Center (21365),0.0,,,0.0,2016
259038.0,2465983.5,17600.0,37796.0,WA,55.0,1013 8th Ave,96.0,2026.280029,123.41,False,2769792.0,Parking,Worship Facility,46.5,47.60821,EAST,Compliant,1979200090,3.27,37796.0,-122.3296,883838.0,NonResidential,98104.0,3.0,,Seattle,1962,,202628.0,52.29999924,0.0,"Parking, Worship Facility",53000.0,87.69999695,7,Worship Facility,First Presbyterian Church of Seattle,1.0,,,1379517.75,2016
47277.60156,161311.0938,,36444.0,WA,80.0,832 NW 48,14.60000038,0.0,1.12,False,169464.0938,,Warehouse,4.400000095,47.66388,BALLARD,Compliant,1982201700,0.03,36444.0,-122.36831000000001,161311.0,NonResidential,98107.0,1.0,,Seattle,1960,,0.0,4.599999905,0.0,Non-Refrigerated Warehouse,36444.0,13.89999962,6,Non-Refrigerated Warehouse,Superior Self Storage,1.0,,,0.0,2016
125320.0,966677.125,,27553.0,WA,63.0,4259 8th Avenue NW,72.59999847,5390.851074,31.61,False,1054377.75,,Warehouse,35.09999847,47.65907,BALLARD,Compliant,1982203275,1.15,27553.0,-122.36783,427592.0,NonResidential,98107.0,1.0,,Seattle,1950,,539085.0,38.29999924,0.0,Non-Refrigerated Warehouse,27553.0,69.30000305,6,Non-Refrigerated Warehouse,lee warehouse,1.0,,,0.0,2016
336123.5,2553763.5,,45271.0,WA,57.0,520-530 Westlake Ave. North,119.09999850000001,14069.10059,82.72,False,2912179.5,,Retail Store,56.40000153,47.62399,LAKE UNION,Compliant,1983200180,1.83,45271.0,-122.33803999999999,1146853.0,NonResidential,98109.0,2.0,,Seattle,1964,,1406910.0,64.30000305,0.0,Retail Store,45271.0,112.1999969,7,Retail Store,Guitar Center (Block 38W) - SEDO,1.0,,,0.0,2016
235730.7031,1372213.375,,28380.0,WA,62.0,534 Westlake Ave. North,114.90000149999999,5679.0,35.77,False,1503529.375,,Small- and Mid-Sized Office,48.40000153,47.62437,LAKE UNION,Compliant,1983200196,1.26,16200.0,-122.33802,804313.0,NonResidential,98109.0,3.0,,Seattle,1920,,567900.0,53.0,12180.0,Office,28380.0,110.0,7,Office,Clements Rice Building (Block 38W) - SEDO,1.0,,,0.0,2016
6367309.0,28053172.0,162894.0,508160.0,WA,77.0,440 Terry Ave. North,219.10000609999997,63279.09766,487.53,False,28053172.0,Parking,Large Office,82.09999847,47.62296,LAKE UNION,Compliant,1983200290,0.96,508160.0,-122.3362,21725258.0,NonResidential,98109.0,5.0,,Seattle,2009,11846.0,6327910.0,82.09999847,0.0,"Food Service, Office, Parking",329850.0,219.10000609999997,7,Office,Interurban Exchange IV/V & Van Vorst - SEDO,1.0,,Food Service,0.0,2016
122371.7031,966907.375,,26176.0,WA,95.0,511 Boren Avenue North,84.30000305,5493.749511999999,32.09,False,1074761.125,,Small- and Mid-Sized Office,40.70000076,47.62353,LAKE UNION,Compliant,1983200350,1.23,26176.0,-122.33622,417532.0,NonResidential,98109.0,3.0,,Seattle,1926,,549375.0,45.29999924,0.0,Office,23730.0,79.59999847,7,Office,511 Boren,1.0,,,0.0,2016
2044020.25,7442314.5,0.0,37740.0,WA,1.0,1000 Fairview Ave N,588.4000244,4681.168945,73.48,False,7419337.0,Parking,Small- and Mid-Sized Office,198.6000061,47.627990000000004,LAKE UNION,Compliant,1984200105,1.95,37740.0,-122.33131999999999,6974197.0,NonResidential,98109.0,1.0,,Seattle,1926,,468117.0,197.8999939,0.0,"Office, Parking",37481.0,597.4000244,3,Office,Fairview,1.0,,,0.0,2016
118247.2031,739210.5,,23241.0,WA,66.0,180 Denny Way,71.90000153,3357.51001,20.64,False,789925.875,,Worship Facility,31.79999924,47.618759999999995,MAGNOLIA / QUEEN ANNE,Compliant,1985200090,0.89,23241.0,-122.3534,403459.0,NonResidential,98109.0,3.0,,Seattle,2009,,335751.0,34.0,0.0,Worship Facility,23241.0,69.69999695,7,Worship Facility,First Church Seattle,1.0,,,0.0,2016
587282.375,2003807.75,19600.0,38038.0,WA,84.0,227 Westlake Ave N,168.3999939,0.0,13.97,False,2040142.0,Parking,Small- and Mid-Sized Office,52.70000076,47.62055,LAKE UNION,Compliant,1986200070,0.37,38038.0,-122.33881000000001,2003807.0,NonResidential,98109.0,4.0,,Seattle,1999,,0.0,53.59999847,0.0,"Office, Parking",38038.0,165.3999939,7,Office,Sellen Construction Headquarters,1.0,,,0.0,2016
357410.9063,2524228.25,21350.0,64596.0,WA,92.0,225 Terry Avenue North,130.3999939,13047.41992,77.8,False,2739358.75,Parking,Small- and Mid-Sized Office,60.70000076,47.62028,LAKE UNION,Compliant,1986200245,1.2,40000.0,-122.33717,1219486.0,NonResidential,98109.0,4.0,,Seattle,2007,,1304742.0,65.90000153,24596.0,"Office, Parking",41591.0,125.0,7,Office,Terry Ave Building,1.0,,,0.0,2016
1613918.25,9190442.0,5000.0,41466.0,WA,1.0,219 Terry Ave. N.,516.5,36837.52344,234.03,False,9228577.0,Laboratory,Small- and Mid-Sized Office,227.5,47.62038,LAKE UNION,Compliant,1986200255,5.64,35404.0,-122.33758999999999,5506689.0,NonResidential,98109.0,3.0,,Seattle,1928,1250.0,3683752.0,228.39999390000003,6062.0,"Laboratory, Office, Parking",35404.0,523.7000122,7,Office,219 Terry Building,1.0,,Parking,0.0,2016
1956935.25,7429423.0,88960.0,130710.0,WA,92.0,202 Westlake Ave. N.,166.3000031,7523.589844,86.51,False,7429423.0,Parking,Large Office,56.79999924,47.62004,LAKE UNION,Compliant,1986200275,0.66,29910.0,-122.33807,6677063.0,NonResidential,98109.0,6.0,,Seattle,2013,5436.0,752359.0,56.79999924,100800.0,"Bank Branch, Office, Parking, Restaurant",120548.0,166.3000031,7,Office,202 Westlake,1.0,201720162015,Bank Branch,0.0,2016
560598.0,1912760.75,8214.0,35780.0,WA,77.0,224 Westlake Ave. N.,203.3999939,0.0,13.33,False,1979164.25,Retail Store,Small- and Mid-Sized Office,62.59999847,47.620540000000005,LAKE UNION,Compliant,1986200295,0.37,35780.0,-122.33807,1912760.0,NonResidential,98109.0,4.0,,Seattle,1926,5225.0,0.0,64.80000305,0.0,"Office, Parking, Retail Store",22341.0,196.6000061,7,Office,224 Westlake,1.0,,Parking,0.0,2016
165520.0,564754.1875,8000.0,25132.0,WA,41.0,10 Harrison St.,181.1999969,0.0,3.94,False,585965.6875,Parking,Mixed Use Property,55.59999847,47.6223,MAGNOLIA / QUEEN ANNE,Compliant,1988200090,0.16,17824.0,-122.35653,564754.0,NonResidential,98109.0,4.0,,Seattle,1964,2095.0,0.0,57.70000076,7308.0,"Office, Parking, Restaurant",8061.0,174.6000061,7,Office,Century,1.0,,Restaurant,0.0,2016
344072.6875,2071670.25,8500.0,47686.0,WA,72.0,119 Pine Street,145.5,0.0,77.48,False,2223121.25,Retail Store,Small- and Mid-Sized Office,60.90000153,47.60994,DOWNTOWN,Compliant,1975700605,1.62,47686.0,-122.33997,1173976.0,NonResidential,98101.0,4.0,,Seattle,1919,,0.0,65.40000153,0.0,"Office, Retail Store",25500.0,140.1999969,7,Office,Doyle Building,1.0,,,897694.0,2016
503262.1875,1717130.875,27594.0,82065.0,WA,91.0,2103-2107 Elliott Avenue,137.5,0.0,11.97,False,1818635.25,Office,Mixed Use Property,41.29999924,47.611129999999996,DOWNTOWN,Compliant,1977200245,0.15,47265.0,-122.34556,1717131.0,NonResidential,98121.0,4.0,,Seattle,1990,13945.0,0.0,43.79999924,34800.0,"Office, Parking, Retail Store",36036.0,129.8000031,7,Parking,E0010 - Elliott Court,1.0,,Retail Store,0.0,2016
545772.8125,1862176.875,,36160.0,WA,47.0,1917 1St Ave,166.8999939,0.0,12.98,False,1921962.0,,Small- and Mid-Sized Office,51.5,47.610409999999995,DOWNTOWN,Compliant,1977200420,0.36,36160.0,-122.34213999999999,1862177.0,NonResidential,98101.0,4.0,,Seattle,1910,,0.0,53.20000076,0.0,Office,36160.0,161.6999969,7,Office,Alaska Trade Building,1.0,,,0.0,2016
461583.0,1634178.25,,66900.0,WA,100.0,2200 Western Avenue,73.59999847,592.5700072999999,14.13,False,1634178.25,,Small- and Mid-Sized Office,24.0,47.6123,DOWNTOWN,Compliant,1977200605,0.21,66900.0,-122.34611000000001,1574921.0,NonResidential,98121.0,5.0,,Seattle,1909,,59257.0,24.0,0.0,Office,68048.0,73.59999847,7,Office,U0010 - Union Stables,1.0,,,0.0,2016
938676.375,3205182.5,13540.0,50499.0,WA,13.0,1938 Fairview Ave E,272.2000122,24.18000031,22.46,False,3205182.5,Parking,Small- and Mid-Sized Office,86.69999695,47.6367,LAKE UNION,Compliant,2025049030,0.44,36959.0,-122.3285,3202764.0,NonResidential,98102.0,3.0,,Seattle,2000,,2418.0,86.69999695,13540.0,"Office, Parking",36959.0,272.2000122,4,Office,RDM Building,1.0,,,0.0,2016
952872.1875,3600571.25,0.0,54465.0,WA,68.0,1910 Fairview,183.5,3493.709961,41.22,False,3658985.5,Parking,Small- and Mid-Sized Office,62.09999847,47.63616,LAKE UNION,Compliant,2025049040,0.76,44860.0,-122.32718,3251200.0,NonResidential,98104.0,5.0,,Seattle,1964,,349371.0,63.09999847,9605.0,"Office, Parking",57972.0,182.3999939,4,Office,1910 Fairview - new,1.0,,,0.0,2016
244618.4063,4167253.75,,45960.0,WA,56.0,1501 10TH AVE E,145.6000061,33326.16016,182.81,False,4711474.0,,K-12 School,90.69999695,47.63239,EAST,Compliant,2025049052,3.98,45960.0,-122.32072,834638.0,NonResidential,98102.0,2.0,,Seattle,1930,,3332616.0,102.5,0.0,K-12 School,45960.0,133.1999969,3,K-12 School,ST NICHOLAS SCHOOL,1.0,,,0.0,2016
127961.2969,436604.0938,,21128.0,WA,97.0,203 6th Avenue N,64.90000153,0.0,3.04,False,436604.0938,,Small- and Mid-Sized Office,20.70000076,47.61992,LAKE UNION,Compliant,1991200520,0.14,21128.0,-122.34539,436604.0,NonResidential,98109.0,2.0,,Seattle,1959,,0.0,20.70000076,0.0,Office,21128.0,64.90000153,7,Office,Space Needle Building,1.0,,,0.0,2016
468135.6875,2804534.0,,38520.0,WA,37.0,200 6th Ave N,168.8999939,12072.5498,75.25,False,2874815.0,,Hotel,72.80000305,47.62014,LAKE UNION,Compliant,1991200765,1.95,38520.0,-122.34456000000002,1597279.0,NonResidential,98109.0,4.0,,Seattle,1959,,1207255.0,74.69999695,0.0,Hotel,38500.0,163.1999969,7,Hotel,Travelodge - WA - Seattle - 07033,1.0,,,0.0,2016
100596.0,867184.375,,29186.0,WA,95.0,325 Aurora Ave N,85.69999695,5239.509765999999,30.22,False,867184.375,,Hotel,45.59999847,47.62174,LAKE UNION,Compliant,1991200800,1.04,24930.0,-122.34416999999999,343234.0,NonResidential,98109.0,3.0,,Seattle,1961,,523951.0,45.59999847,4256.0,Hotel,19000.0,85.69999695,7,Hotel,Seattle Pacific Hotel,1.0,,,0.0,2016
170366.0,581289.0,,27338.0,WA,56.0,200 8th Avenue N,78.40000153,0.0,4.05,False,682542.8125,,Worship Facility,21.29999924,47.6201,LAKE UNION,Compliant,1991201375,0.15,27338.0,-122.34071000000002,581289.0,NonResidential,98109.0,1.0,,Seattle,1960,,0.0,25.0,0.0,Worship Facility,27338.0,66.80000305,7,Worship Facility,Seattle Unity Church,1.0,,,0.0,2016
140782.5,2590622.0,,45864.0,WA,94.0,129 1st Avenue West,91.40000153,21102.7207,115.43,False,3034554.5,,Small- and Mid-Sized Office,56.5,47.61954,MAGNOLIA / QUEEN ANNE,Compliant,1992200400,2.52,45864.0,-122.35847,480350.0,NonResidential,98119.0,3.0,,Seattle,1930,,2110272.0,66.19999695,0.0,Office,45864.0,81.19999695,7,Office,Bayview Building,1.0,,,0.0,2016
509598.3125,3485865.5,,49252.0,WA,23.0,13510 1st Ave NE,127.1999969,17471.16016,104.91,False,3870672.5,,K-12 School,57.09999847,47.72726,NORTHWEST,Compliant,2026049022,2.13,49252.0,-122.32835,1738749.0,NonResidential,98125.0,2.0,,Seattle,1999,,1747116.0,63.40000153,0.0,K-12 School,61099.0,119.40000149999999,5,K-12 School,Lakeside Middle School,1.0,,,0.0,2016
270174.4063,991918.0,,34005.0,WA,94.0,11530 12th Ave. N.E.,59.0,700.8300171,10.15,True,991918.0,,K-12 School,19.70000076,47.713429999999995,North,Error - Correct Default Data,2044500390,0.3,34005.0,-122.31466,921835.0,SPS-District K-12,98125.0,1.0,,Seattle,1950,,70083.0,19.70000076,0.0,K-12 School,50337.0,59.0,5,K-12 School,Hazel Wolf K-8 at Pinehurst,1.0,,,0.0,2016
462843.3125,2246747.5,,41221.0,WA,83.0,5012 S.W. Genesee St.,93.09999847,6675.260254,46.46,True,2246747.5,,K-12 School,36.90000153,47.565490000000004,SOUTHWEST,Error - Correct Default Data,2095200005,1.13,41221.0,-122.39688999999998,1579221.0,SPS-District K-12,98116.0,1.0,,Seattle,1949,,667526.0,36.90000153,0.0,K-12 School,60814.0,93.09999847,1,K-12 School,Genesee Hill Elementary,1.0,,,0.0,2016
252767.0938,1426279.5,15000.0,33176.0,WA,89.0,214 Galer St,102.1999969,5638.379883,35.96,False,1513388.25,Parking,Small- and Mid-Sized Office,43.0,47.63245,LAKE UNION,Compliant,2107700160,1.08,33176.0,-122.32529,862441.0,NonResidential,98102.0,3.0,,Seattle,1987,,563838.0,45.59999847,0.0,"Office, Parking",33176.0,99.5,4,Office,Galer,1.0,,,0.0,2016
445602.5,2274873.5,,75605.0,WA,83.0,4525 S. Cloverdale St.,76.19999695,7544.773926000001,50.67,True,2457541.75,,K-12 School,30.10000038,47.52499,SOUTHEAST,Error - Correct Default Data,2123700235,0.67,75605.0,-122.27466000000001,1520396.0,SPS-District K-12,98118.0,2.0,,Seattle,2000,,754477.0,32.5,0.0,K-12 School,75605.0,73.59999847,2,K-12 School,Dunlap Elementary,1.0,,,0.0,2016
282748.9063,1297812.75,,29525.0,WA,77.0,8601 Rainier Ave S,117.0,3330.735596,24.42,True,1369340.75,,K-12 School,44.0,47.525259999999996,SOUTHEAST,Error - Correct Default Data,2123700250,0.83,29525.0,-122.27091999999999,964739.0,SPS-District K-12,98118.0,2.0,,Seattle,2008,,333074.0,46.40000153,0.0,K-12 School,29525.0,114.40000149999999,2,K-12 School,South Lake High,1.0,,,0.0,2016
95545.5,326001.1875,,21948.0,WA,80.0,5801 Beacon Avenue South,46.59999847,0.0,2.27,False,326001.1875,,Worship Facility,14.89999962,47.55072,GREATER DUWAMISH,Compliant,2124049098,0.1,21948.0,-122.30265,326001.0,NonResidential,98108.0,99.0,,Seattle,1977,,0.0,14.89999962,0.0,Worship Facility,21948.0,46.59999847,2,Worship Facility,Seattle Chinese Baptist Church,1.0,,,0.0,2016
250905.2031,856088.625,6837.0,29380.0,WA,33.0,1001 S Myrtle St,93.90000153,0.0,5.97,False,878933.3125,Office,Warehouse,29.10000038,47.53906,GREATER DUWAMISH,Compliant,2136200605,0.2,29380.0,-122.32031,856089.0,NonResidential,98108.0,1.0,,Seattle,1977,5775.0,0.0,29.89999962,0.0,"Non-Refrigerated Warehouse, Office, Other",16768.0,91.5,2,Non-Refrigerated Warehouse,1001 S Myrtle St,1.0,,Other,0.0,2016
67007.0,331675.0,,22688.0,WA,87.0,160 Broadway,41.5,1030.469971,7.07,False,391818.4063,,Worship Facility,14.60000038,47.60321889,EAST,Compliant,2197600015,0.31,22688.0,-122.3205567,228628.0,NonResidential,98122.0,2.0,,Seattle,1922,,103047.0,17.29999924,0.0,Worship Facility,22688.0,36.40000153,3,Worship Facility,Japanese Baptist Church,1.0,,,0.0,2016
557870.875,1903455.875,,41262.0,WA,84.0,3600 S. Graham St.,154.3000031,0.0,13.27,False,2001403.875,,Small- and Mid-Sized Office,46.70000076,47.546929999999996,GREATER DUWAMISH,Compliant,2224049035,0.32,41262.0,-122.28718,1903455.0,NonResidential,98118.0,2.0,,Seattle,1982,,0.0,49.09999847,0.0,Office,40738.0,146.6999969,2,Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,1.0,,,0.0,2016
149282.4063,2077039.375,,45680.0,WA,79.0,7801 ROOSEVELT WAY NE,78.59999847,15676.87891,86.81,False,2394061.75,,Worship Facility,45.5,47.68566,NORTH,Compliant,2464400730,1.9,45680.0,-122.31849,509352.0,NonResidential,98115.0,3.0,,Seattle,1908,,1567688.0,52.40000153,0.0,Worship Facility,45680.0,71.0,4,Worship Facility,FAIRVIEW CHURCH (ID21723),1.0,,,0.0,2016
6951462.0,37797084.0,,724148.0,WA,8.0,116 Fairview Ave. N.,124.90000149999999,140786.9375,913.07,False,39120828.0,,Senior Care Community,52.09999847,47.61935,LAKE UNION,Compliant,2468400005,1.26,724148.0,-122.33389,23718388.0,NonResidential,98109.0,14.0,,Seattle,2006,,14078694.0,53.90000153,0.0,Senior Care Community,726000.0,122.90000149999999,7,Senior Care Community,Mirabella Seattle,1.0,,,0.0,2016
155843.2031,531737.1875,15212.0,23562.0,WA,96.0,7551 35th Ave. SW,49.90000153,0.0,3.71,False,531737.1875,Office,Worship Facility,15.89999962,47.53439,SOUTHWEST,Compliant,2492200485,0.16,23562.0,-122.37698999999999,531737.0,NonResidential,98106.0,1.0,,Seattle,1957,,0.0,15.89999962,0.0,"Office, Worship Facility",18278.0,49.90000153,1,Worship Facility,Mars Hill Church West Seattle,1.0,,,0.0,2016
577983.125,1972078.625,,54528.0,WA,75.0,6760 34th Ave. S.W.,117.09999850000001,0.0,13.75,True,2024296.625,,K-12 School,36.29999924,47.54176,DELRIDGE,Error - Correct Default Data,2524039050,0.25,54528.0,-122.37348999999999,1972078.0,SPS-District K-12,98126.0,2.0,,Seattle,1988,,0.0,37.29999924,0.0,K-12 School,54285.0,114.09999850000001,1,K-12 School,West Seattle Elementary,1.0,,,0.0,2016
