NumberofBuildings,Electricity(kWh),ComplianceStatus,ThirdLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,ListOfAllPropertyUseTypes,PropertyGFAParking,BuildingType,SiteEUI(kBtu/sf),TaxParcelIdentificationNumber,SourceEUI(kBtu/sf),TotalGHGEmissions,PrimaryPropertyType,LargestPropertyUseType,State,ThirdLargestPropertyUseType,ZipCode,City,SiteEnergyUse(kBtu),Latitude,SiteEUIWN(kBtu/sf),ENERGYSTARScore,SourceEUIWN(kBtu/sf),SteamUse(kBtu),DefaultData,GHGEmissionsIntensity,Address,Electricity(kBtu),PropertyGFATotal,NaturalGas(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFABuilding(s),NumberofFloors,LargestPropertyUseTypeGFA,DataYear,Neighborhood,YearBuilt,SiteEnergyUseWN(kBtu),Longitude,NaturalGas(therms),PropertyName,CouncilDistrictCode,YearsENERGYSTARCertified,Outlier,OtherFuelUse(kBtu)
1.0,271666.0,Compliant,,Other,"Office, Other",0.0,NonResidential,45.2,2516000050,142.0,6.46,Small- and Mid-Sized Office,Office,WA,,98107,SEATTLE,926923.0,47.65800828,49.6,,155.8,0.0,No,0.09,700 NW 42ND ST,926961.0,28844.0,0.0,10200.0,28844.0,4.0,10292.0,2015,BALLARD,1999,1016744.0,-122.3653349,0.0,ARTISTS LOFTS,6,,,0.0
1.0,563078.0,Compliant,,,K-12 School,0.0,SPS-District K-12,36.0,2524039050,113.0,13.39,K-12 School,K-12 School,WA,,98126,SEATTLE,1921222.0,47.54173518,37.6,77.0,118.0,0.0,Yes,0.1,6760 34TH AVE SW,1921302.0,50701.0,0.0,,50701.0,2.0,53689.0,2015,DELRIDGE,1988,2006841.0,-122.3737397,0.0,W SEATTLE ELEM (HIGH POINT) (SPS-DISTRICT),1,,,0.0
1.0,66862.0,Compliant,,Office,"Non-Refrigerated Warehouse, Office",0.0,NonResidential,26.7,2024049004,50.6,19.35,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,562617.0,47.56075287,31.9,,56.1,0.0,No,0.87,601 S ALASKA ST,228142.0,21101.0,334485.0,2728.0,21101.0,1.0,18373.0,2015,GREATER DUWAMISH,1989,673686.0,-122.32642365,3345.0,601 S Alaska Building,2,,,0.0
1.0,373043.0,Compliant,,,Refrigerated Warehouse,0.0,NonResidential,27.9,2024049006,87.7,8.87,Refrigerated Warehouse,Refrigerated Warehouse,WA,,98108,SEATTLE,1272821.0,47.56067088,27.0,83.0,84.9,0.0,No,0.07,4715 6TH AVE S,1272874.0,45594.0,0.0,,45594.0,2.0,45594.0,2015,GREATER DUWAMISH,1914,1233305.0,-122.327112,0.0,GOLDEN GRAIN MACARONI,2,,,0.0
1.0,661542.0,Compliant,,,Manufacturing/Industrial Plant,0.0,NonResidential,84.7,2024049009,265.8,15.74,Other,Manufacturing/Industrial Plant,WA,,98108,SEATTLE,2257181.0,47.55014531,84.7,,265.8,0.0,No,0.23,5907 4TH AVE S,2257274.0,26660.0,0.0,,26660.0,1.0,26660.0,2015,GREATER DUWAMISH,1950,2257181.0,-122.3303438,0.0,AM Building,2,,,0.0
1.0,167990.0,Compliant,,Office,"Non-Refrigerated Warehouse, Office",0.0,NonResidential,29.6,2024049035,73.6,17.72,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,831577.0,47.56065507,34.6,48.0,80.3,0.0,No,0.54,615 S ALASKA ST,573206.0,28126.0,258395.0,6346.0,28126.0,1.0,21780.0,2015,GREATER DUWAMISH,1975,973899.0,-122.3261256,2584.0,615 S ALASKA BUILDING,2,,,0.0
1.0,117249.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,11.4,2024049036,35.9,2.79,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,400054.0,47.54809189,11.4,49.0,35.9,0.0,No,0.03,6020 6TH AVE S,400070.0,35000.0,0.0,,35000.0,1.0,35000.0,2015,GREATER DUWAMISH,1964,400054.0,-122.32540894,0.0,NWCP BLDG OC,2,,,0.0
1.0,131759.0,Compliant,,,,0.0,NonResidential,28.8,2024049059,66.2,19.25,Non-Refrigerated Warehouse,,WA,,98108,SEATTLE,752991.0,47.549428,28.1,27.0,64.0,0.0,No,0.66,5964 6TH AVE S,449580.0,26150.0,303430.0,,26150.0,1.0,,2015,GREATER DUWAMISH,1962,735087.0,-122.3254576,3034.0,PACIFIC PLUMBING,2,,,0.0
1.0,302193.0,Compliant,,,Office,0.0,NonResidential,43.0,2024049068,134.9,7.19,Small- and Mid-Sized Office,Office,WA,,98108,SEATTLE,1031081.0,47.54975663,43.0,77.0,134.9,0.0,No,0.11,5950 6TH AVE S,1031124.0,24000.0,0.0,,24000.0,2.0,24000.0,2015,GREATER DUWAMISH,1967,1031081.0,-122.3259884,0.0,5950 6th Avenue S. Building,2,,,0.0
1.0,435965.0,Compliant,,,K-12 School,0.0,NonResidential,68.2,2025049007,147.8,79.28,K-12 School,K-12 School,WA,,98102,SEATTLE,2785058.0,47.64171214,77.2,34.0,157.2,0.0,No,1.79,2400 11TH AVE E,1487573.0,40809.0,1297547.0,,40809.0,5.0,40809.0,2015,EAST,1968,3150445.0,-122.3173859,12975.0,SEATTLE PREP - PEYTON,3,,,0.0
1.0,190841.0,Compliant,,K-12 School,"K-12 School, Parking",0.0,NonResidential,79.6,2025049007,151.7,54.55,Other,Parking,WA,,98102,SEATTLE,1592817.0,47.64171214,95.8,,172.3,0.0,No,0.6,2400 11TH AVE E,651178.0,85750.0,941666.0,20000.0,85750.0,2.0,65000.0,2015,EAST,1999,1915865.0,-122.3173859,9417.0,SEATTLE PREP - ST. IGNATIUS,3,,,0.0
1.0,444200.0,Compliant,,,K-12 School,0.0,NonResidential,30.3,2025049007,69.6,64.95,K-12 School,K-12 School,WA,,98102,SEATTLE,2539565.0,47.64171214,34.3,72.0,73.8,0.0,No,0.7,2400 11TH AVE E,1515673.0,83882.0,1023954.0,,83882.0,1.0,83882.0,2015,EAST,1905,2876720.0,-122.3173859,10240.0,SEATTLE PREP - ADELPHIA,3,,,0.0
1.0,131473.0,Compliant,,Office,"Distribution Center, Office",0.0,NonResidential,21.9,2293900185,56.4,12.0,"Distribution Center
",Distribution Center,WA,,98103,SEATTLE,615573.0,47.65766491,21.9,,56.4,0.0,No,0.36,4133 STONE WAY N,448603.0,28080.0,166989.0,2500.0,28080.0,1.0,25580.0,2015,LAKE UNION,1912,615573.0,-122.3427239,1670.0,CARE MEDICAL BUILDING,4,,,0.0
1.0,605188.0,Compliant,,,Senior Care Community,0.0,NonResidential,122.8,2426039037,213.0,239.17,Senior Care Community,Senior Care Community,WA,,98133,SEATTLE,6297193.0,47.72620398,127.6,81.0,218.2,0.0,No,4.49,13333 GREENWOOD AVE N,2064987.0,51298.0,4232292.0,,51298.0,2.0,51298.0,2015,NORTHWEST,1954,6548040.0,-122.3564757,42323.0,HEALTH AND REHAB OF NORTH SEATTLE,5,,,0.0
1.0,70303.0,Compliant,,Parking,"Parking, Worship Facility",0.0,NonResidential,10.5,2426039065,32.9,1.67,Worship Facility,Worship Facility,WA,,98133,SEATTLE,239873.0,47.7255637,10.5,100.0,32.9,0.0,No,0.03,102 N 132ND ST,239883.0,22047.0,0.0,0.0,22047.0,1.0,22898.0,2015,NORTHWEST,1962,239873.0,-122.3577991,0.0,JESUS CHRIST CHURCH OF LATTER DAY SAINTS,5,,,0.0
1.0,487974.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,98.5,2433700015,213.6,88.53,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,3113412.0,47.52183151,117.8,2.0,233.8,0.0,No,2.58,9125 10TH AVE S,1665037.0,31600.0,1448444.0,,31600.0,1.0,31600.0,2015,GREATER DUWAMISH,1979,3723542.0,-122.32133484,14484.0,GARY MERLINO CONSTRUCTION CO,1,,,0.0
1.0,178968.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,23.3,2433700068,60.6,15.43,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,821046.0,47.51992759,28.9,52.0,74.0,0.0,No,0.36,821 S BARTON ST,610664.0,35289.0,210407.0,,35289.0,1.0,35289.0,2015,GREATER DUWAMISH,2007,1018240.0,-122.3212647,2104.0,KING MANUFACTURING,1,,,0.0
1.0,75767.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,59.1,2433700074,80.1,82.28,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,1773880.0,47.51893997,76.3,47.0,98.2,0.0,No,2.81,860 S CAMBRIDGE ST,258528.0,28920.0,1515363.0,,28920.0,1.0,30000.0,2015,GREATER DUWAMISH,1981,2289960.0,-122.32105255,15154.0,PNP PROPERTIES BUILDING,1,,,0.0
1.0,29847.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,22.5,2433700075,33.3,21.85,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,499887.0,47.51912749,23.3,78.0,35.5,0.0,Yes,0.97,9243 10TH AVE S,101843.0,22176.0,398048.0,,22176.0,1.0,22176.0,2015,GREATER DUWAMISH,1978,515981.0,-122.321168,3980.0,JACK HOZACK INC,1,,,0.0
1.0,60013.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,9.7,2433700076,23.9,6.71,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,304248.0,47.51967239,11.1,91.0,25.3,0.0,Yes,0.19,9229 10TH AVE S,204772.0,31300.0,99485.0,,31300.0,1.0,31300.0,2015,GREATER DUWAMISH,1978,347187.0,-122.32104492,995.0,HALFON CANDY CO.,1,,,0.0
1.0,214271.0,Compliant,,Parking,"Non-Refrigerated Warehouse, Parking",0.0,NonResidential,33.2,2433700165,104.3,5.1,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,731092.0,47.51917763,33.2,11.0,104.3,0.0,Yes,0.09,9228 10TH AVE S,731123.0,22000.0,0.0,0.0,22000.0,1.0,22000.0,2015,GREATER DUWAMISH,1979,731092.0,-122.3196011,0.0,MACMILLAN-PIPER/SOUTH PARK,1,,,0.0
1.0,994520.0,Compliant,,Parking,"Office, Parking",0.0,NonResidential,85.8,2434900010,269.5,23.66,Small- and Mid-Sized Office,Office,WA,,98125,SEATTLE,3393302.0,47.7007902,94.4,43.0,296.4,0.0,No,0.23,115 NE 100TH ST,3393443.0,39927.0,0.0,0.0,39927.0,3.0,39541.0,2015,NORTH,1974,3732528.0,-122.3272232,0.0,NORTHGATE EXECUTIVE CENTER A,5,,,0.0
1.0,595916.0,Compliant,,Office,"Office, Other - Recreation",0.0,NonResidential,145.9,2434900060,292.1,143.45,Other,Other - Recreation,WA,,98115,SEATTLE,4467292.0,47.69883113,158.7,,305.4,0.0,No,4.4,333 NE 97TH ST,2033349.0,30610.0,2434027.0,7290.0,30610.0,1.0,23320.0,2015,NORTH,1979,4857317.0,-122.3247376,24340.0,SEATTLE ATHLETIC CLUB,5,,,0.0
1.0,311286.0,Compliant,,,Medical Office,6350.0,NonResidential,39.4,2434900090,123.8,7.4,Medical Office,Medical Office,WA,,98115,SEATTLE,1062109.0,47.70007386,39.4,62.0,123.8,0.0,No,0.11,9730 3RD AVE NE,1062153.0,26930.0,0.0,,20580.0,2.0,26930.0,2015,NORTH,1980,1062109.0,-122.3252445,0.0,NORTH SEATTLE PROFESSIONAL CENTE,5,,,0.0
1.0,655000.0,Compliant,,Parking,"Medical Office, Parking",0.0,NonResidential,64.7,2434900130,175.6,46.03,Medical Office,Medical Office,WA,,98115,SEATTLE,2808160.0,47.7008481,70.4,57.0,181.5,0.0,No,0.94,9827 5TH AVE NE,2234953.0,38745.0,573300.0,0.0,38745.0,2.0,43403.0,2015,NORTH,1968,3053699.0,-122.3237648,5733.0,GROUP HEALTH NORTHGATE,5,,,0.0
1.0,250701.0,Compliant,,,Self-Storage Facility,0.0,NonResidential,42.1,2436200935,132.3,5.96,"Self-Storage Facility
",Self-Storage Facility,WA,,98105,SEATTLE,855393.0,47.66350353,42.1,,132.3,0.0,No,0.11,4640 UNION BAY PL NE,855428.0,20296.0,0.0,,20296.0,2.0,20296.0,2015,NORTHEAST,1959,855393.0,-122.2949076,0.0,CORRY'S DRYCLEANING,4,,,0.0
1.0,265127.0,Compliant,3200.0,Office,"Medical Office, Non-Refrigerated Warehouse, Office, Retail Store",0.0,NonResidential,55.0,2436201005,140.1,25.29,Mixed Use Property,Medical Office,WA,Retail Store,98105,SEATTLE,1261963.0,47.6621067,61.4,,146.9,0.0,No,0.97,4540 UNION BAY PL NE,904650.0,22135.0,357351.0,8116.0,22135.0,2.0,10388.0,2015,NORTHEAST,1945,1410435.0,-122.2930208,3574.0,Union Bay Plaza,4,,,0.0
1.0,242378.0,Compliant,,Parking,"Medical Office, Parking",0.0,NonResidential,47.4,2436201055,99.1,50.15,Medical Office,Medical Office,WA,,98105,SEATTLE,1662723.0,47.66176782,54.6,85.0,104.3,0.0,No,1.21,3216 NE 45TH PL,827027.0,38378.0,835731.0,3312.0,38378.0,3.0,35066.0,2015,NORTHEAST,1967,1915829.0,-122.29255,8357.0,LAKEVIEW MED BLDG,4,,,0.0
1.0,236428.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,61.6,2437200015,114.9,72.71,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98105,SEATTLE,2069880.0,47.66278765,75.3,22.0,129.3,0.0,No,2.06,4625 UNION BAY PL NE,806726.0,33576.0,1263187.0,,33576.0,2.0,33576.0,2015,NORTHEAST,1980,2527633.0,-122.2953235,12632.0,BOWMAN BUILDING,4,,,0.0
1.0,2183920.0,Compliant,,Parking,"Parking, Supermarket/Grocery Store",0.0,NonResidential,314.7,2437200030,775.6,240.79,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98105,SEATTLE,11007235.0,47.66208951,331.1,20.0,783.9,0.0,No,6.32,3020 NE 45TH ST,7451844.0,33005.0,3555700.0,0.0,33005.0,1.0,34982.0,2015,NORTHEAST,1975,11582105.0,-122.2951049,35557.0,SAFEWAY STORE # 488,4,,,0.0
1.0,680910.0,Compliant,8509.0,Retail Store,"Bank Branch, Medical Office, Parking, Retail Store",0.0,NonResidential,106.0,2560350000,332.7,16.2,Other,Parking,WA,Medical Office,98104,SEATTLE,2323265.0,47.61071585,106.0,,332.7,0.0,No,0.3,1314 MADISON ST,2323361.0,20971.0,0.0,10360.0,20971.0,1.0,23483.0,2015,EAST,1981,2323265.0,-122.3225669,0.0,FIRST HILL PLAZA RETAIL BUILDING,3,,,0.0
1.0,208709.0,Compliant,,Retail Store,"Office, Retail Store",0.0,NonResidential,36.4,2225039036,100.5,13.35,Small- and Mid-Sized Office,Office,WA,,98199,SEATTLE,870046.0,47.63982634,37.4,,99.1,0.0,No,0.43,3214 W MCGRAW ST,712144.0,23910.0,157931.0,3910.0,23910.0,3.0,20000.0,2015,MAGNOLIA / QUEEN ANNE,1927,895284.0,-122.3990624,1579.0,OFC/RETAIL,7,,,0.0
1.0,39849.0,Compliant,,,Worship Facility,0.0,NonResidential,22.5,2767601245,36.7,19.79,Worship Facility,Worship Facility,WA,,98107,SEATTLE,490743.0,47.67478203,28.7,73.0,44.4,0.0,No,0.88,2004 NW 63RD ST,135969.0,21765.0,354779.0,,21765.0,2.0,21765.0,2015,BALLARD,1910,624062.0,-122.3824943,3548.0,BALLARD BAPTIST CHURCH,6,,,0.0
39.0,18292370.0,Compliant,,Parking,"College/University, Parking",0.0,Campus,66.9,2254500880,146.1,3232.23,College/University,College/University,WA,,98122,SEATTLE,115080128.0,47.60869656,76.4,,158.3,0.0,No,1.35,901 12TH AVE,62416157.0,2200000.0,52666569.0,318960.0,2200000.0,2.0,1719643.0,2015,EAST,1939,131427232.0,-122.3145944,526666.0,SEATTLE UNIVERSITY (MAIN CAMPUS),3,,,0.0
1.0,166419.0,Compliant,,,Worship Facility,0.0,NonResidential,73.1,2254502165,121.4,76.89,Worship Facility,Worship Facility,WA,,98122,SEATTLE,1941086.0,47.6096974,77.8,1.0,126.4,0.0,Yes,2.8,800 18TH AVE,567846.0,26560.0,1373263.0,,26560.0,2.0,26560.0,2015,CENTRAL,1901,2066851.0,-122.3085133,13733.0,IMMACULATE CONCEPTION CHURCH,3,,,0.0
1.0,48497.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,8.2,2264501050,25.8,1.15,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98103,SEATTLE,165472.0,47.65026727,8.2,24.0,25.8,0.0,No,0.02,3535 INTERLAKE AVE N,165479.0,20140.0,0.0,,20140.0,2.0,20140.0,2015,LAKE UNION,1957,165472.0,-122.34173,0.0,CULBERTSON WAREHOUSE,4,,,0.0
1.0,26963.0,Compliant,,,,0.0,NonResidential,4.2,2724049059,13.1,0.64,Worship Facility,,WA,,98118,SEATTLE,91996.0,47.54179702,4.5,100.0,14.3,0.0,No,0.01,6721 51ST AVE S,92000.0,22029.0,0.0,,22029.0,2.0,,2015,SOUTHEAST,1927,100020.0,-122.2703046,0.0,BRIGHTON PRESBYTERIAN CHURCH,2,,,0.0
1.0,946165.0,Compliant,,Parking,"Parking, Retail Store",0.0,NonResidential,166.2,2724049105,348.2,193.87,Retail Store,Retail Store,WA,,98118,SEATTLE,6454983.0,47.53847674,166.2,84.0,348.2,0.0,Yes,4.63,7101 MARTIN LUTHER KING JR WAY S,3228447.0,38845.0,3226669.0,6000.0,38845.0,2.0,38845.0,2015,GREATER DUWAMISH,1992,6454983.0,-122.2828621,32267.0,KING PLAZA,2,,,0.0
1.0,1459585.0,Compliant,,Parking,"Parking, Supermarket/Grocery Store",0.0,NonResidential,272.4,2724049127,687.2,145.57,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98118,SEATTLE,7067404.0,47.53747211,289.7,48.0,693.4,0.0,No,4.76,3900 S OTHELLO ST,4980311.0,26092.0,2087300.0,0.0,26092.0,1.0,25946.0,2015,GREATER DUWAMISH,1953,7517130.0,-122.2830397,20873.0,SAFEWAY #219,2,,,0.0
1.0,197331.0,Compliant,,,K-12 School,0.0,SPS-District K-12,42.8,2726049114,79.8,60.79,K-12 School,K-12 School,WA,,98125,SEATTLE,1729493.0,47.70716999,54.4,88.0,95.5,0.0,Yes,1.5,4030 NE 109TH ST,673321.0,38582.0,1056200.0,,38582.0,1.0,40374.0,2015,NORTH,1955,2195408.0,-122.2846645,10562.0,ROGERS ELEMENTARY (SPS-DISTRICT),5,,,0.0
1.0,92736.0,Compliant,,,,0.0,NonResidential,45.6,2738100380,72.8,49.55,Retail Store,,WA,,98108,SEATTLE,1207866.0,47.55046848,58.3,85.0,86.2,0.0,No,1.89,5811 6TH AVE S,316429.0,25500.0,891451.0,,25500.0,1.0,,2015,GREATER DUWAMISH,1967,1544559.0,-122.3274704,8915.0,THE CHAPMAN BLDG,2,,,0.0
1.0,282498.0,Compliant,,Office,"Non-Refrigerated Warehouse, Office",0.0,NonResidential,35.2,2738100500,87.2,30.57,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,1412993.0,47.54780017,40.0,,92.2,0.0,No,0.63,790 S MICHIGAN ST,963922.0,41895.0,449111.0,2596.0,41895.0,1.0,37524.0,2015,GREATER DUWAMISH,1961,1605305.0,-122.3230797,4491.0,MICHIGAN STREET BUILDINGS,2,,,0.0
1.0,544641.0,Compliant,,,Retail Store,0.0,NonResidential,44.0,2738100610,115.4,45.68,Retail Store,Retail Store,WA,,98108,SEATTLE,2474457.0,47.54919217,47.2,38.0,118.7,0.0,No,0.67,5959 CORSON AVE S,1858392.0,56193.0,616143.0,,56193.0,2.0,56193.0,2015,GREATER DUWAMISH,1958,2651673.0,-122.3219868,6161.0,GEORGETOWN CENTER - BLDG A,2,,,0.0
1.0,79616.0,Compliant,,,K-12 School,0.0,NonResidential,46.8,2767900390,65.1,75.48,K-12 School,K-12 School,WA,,98107,SEATTLE,1657201.0,47.67054427,62.9,93.0,83.5,0.0,No,2.1,5800 15TH AVE NW,271660.0,35448.0,1385552.0,,35448.0,3.0,35448.0,2015,BALLARD,1922,2230728.0,-122.3745471,13856.0,ST. ALPHONSUS SCHOOL,6,,,0.0
1.0,1791613.0,Compliant,,,Supermarket/Grocery Store,0.0,NonResidential,299.2,2768100235,751.4,182.11,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98107,SEATTLE,8739511.0,47.66960543,307.4,13.0,744.3,0.0,No,5.33,1400 NW 56TH ST,6113237.0,29214.0,2626527.0,,29214.0,1.0,29214.0,2015,BALLARD,1966,8979862.0,-122.3747715,26265.0,THE BALLARD MARKET,6,,,0.0
1.0,2432857.0,Compliant,,Parking,"Parking, Supermarket/Grocery Store",43035.0,NonResidential,296.4,2768300240,680.1,357.52,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98107,SEATTLE,13943008.0,47.6682729,313.4,32.0,688.3,0.0,No,3.61,1423 NW MARKET ST,8301253.0,89103.0,5642100.0,0.0,46068.0,1.0,47034.0,2015,BALLARD,2000,14738643.0,-122.3742623,56421.0,SAFEWAY STORE # 1477,6,,,0.0
1.0,131007.0,Compliant,,Office,"Office, Other - Recreation",0.0,NonResidential,32.9,2768300955,61.5,39.73,Other,Other - Recreation,WA,,98107,SEATTLE,1136405.0,47.66622062,41.1,,72.0,0.0,No,1.18,1415 NW 52ND ST,447013.0,32000.0,689411.0,4700.0,32000.0,1.0,29880.0,2015,BALLARD,1961,1421500.0,-122.3746623,6894.0,N F CORPORATION-1415 NW 52ND,6,,,0.0
1.0,62916.0,Compliant,6900.0,Retail Store,"Non-Refrigerated Warehouse, Other, Retail Store",0.0,NonResidential,29.3,2768301991,45.2,38.56,Mixed Use Property,Other,WA,Non-Refrigerated Warehouse,98107,SEATTLE,912592.0,47.66431539,39.0,,56.2,0.0,No,1.21,1148 NW LEARY WAY,214680.0,31140.0,697921.0,9400.0,31140.0,2.0,14840.0,2015,BALLARD,1910,1213579.0,-122.3730423,6979.0,RUDD COMPANY,6,,,0.0
1.0,528941.0,Compliant,,Office,"Non-Refrigerated Warehouse, Office",0.0,NonResidential,78.0,2768301991,172.8,88.54,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98107,SEATTLE,3234871.0,47.66431539,86.4,2.0,181.7,0.0,No,1.95,1141 NW 50TH ST,1804822.0,41478.0,1430124.0,9546.0,41478.0,3.0,31932.0,2015,BALLARD,1975,3585677.0,-122.3730423,14301.0,RUDD COMPANY,6,,,0.0
1.0,242655.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,20.8,2768302361,65.3,5.77,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98107,SEATTLE,827937.0,47.66440226,22.3,2.0,70.1,0.0,No,0.06,1118 NW LEARY WAY,827972.0,39840.0,0.0,,39840.0,1.0,39840.0,2015,BALLARD,1980,889124.0,-122.3724793,0.0,RUDD COMPANY,6,,,0.0
1.0,283684.0,Compliant,,Other - Services,"Library, Other - Services",15576.0,Nonresidential COS,68.6,2767700235,183.8,21.3,Other,Library,WA,,98107,SEATTLE,1241865.0,47.66984275,68.6,,183.8,0.0,No,0.56,5614 22ND AVE NW,967968.0,30576.0,273937.0,3100.0,15000.0,1.0,15000.0,2015,BALLARD,2004,1241865.0,-122.3843366,2739.0,SEATTLE PUBLIC LIBRARY (BALLARD BRANCH),6,,,0.0
1.0,60363.0,Compliant,,,Social/Meeting Hall,0.0,NonResidential,13.8,2767700935,34.5,6.31,Other,Social/Meeting Hall,WA,,98107,SEATTLE,297715.0,47.6689415,15.3,,36.1,0.0,No,0.25,2006 NW MARKET ST,205967.0,21528.0,91757.0,,21528.0,2.0,21528.0,2015,BALLARD,1924,329960.0,-122.3824234,918.0,BALLARD MASONIC TEMPLE,6,,,0.0
1.0,304588.0,Compliant,,Parking,"Parking, Strip Mall",0.0,NonResidential,44.2,2767701080,130.5,12.63,Other,Strip Mall,WA,,98107,SEATTLE,1140620.0,47.66897819,43.2,,127.4,0.0,No,0.27,2228 NW MARKET ST,1039296.0,30000.0,101367.0,0.0,30000.0,2.0,25828.0,2015,BALLARD,1928,1115025.0,-122.3860943,1014.0,BALLARD SQUARE,6,,,0.0
1.0,1532237.0,Compliant,,,Other,0.0,NonResidential,171.1,2767704040,537.3,36.45,Other,Other,WA,,98107,SEATTLE,5227992.0,47.67483387,166.5,,522.8,0.0,No,0.46,1138 NW 63RD ST,5228210.0,30087.0,0.0,,30087.0,2.0,30554.0,2015,BALLARD,1942,5087208.0,-122.3731731,0.0,CENTURYLINK: SUNSET CO,6,,,0.0
1.0,217484.0,Compliant,,,Worship Facility,0.0,NonResidential,35.1,2768302590,75.2,41.06,Worship Facility,Worship Facility,WA,,98107,SEATTLE,1417778.0,47.66327432,41.4,44.0,81.8,0.0,No,0.45,1401 NW LEARY WAY,742085.0,84595.0,675724.0,,84595.0,1.0,40445.0,2015,BALLARD,1975,1672928.0,-122.3744499,6757.0,QUEST CHURCH,6,,,0.0
1.0,319259.0,Compliant,,,Retail Store,0.0,NonResidential,49.1,2768302800,148.4,10.97,Retail Store,Retail Store,WA,,98107,SEATTLE,1152890.0,47.66320164,46.2,48.0,139.3,0.0,No,0.27,1135 NW LEARY WAY,1089355.0,23500.0,63580.0,,23500.0,1.0,23500.0,2015,BALLARD,1996,1084663.0,-122.3727264,636.0,OFFICE MAX,6,,,0.0
1.0,567886.0,Compliant,,,Office,0.0,NonResidential,68.0,2768302930,179.6,45.9,Small- and Mid-Sized Office,Office,WA,,98107,SEATTLE,2547582.0,47.66247704,71.0,88.0,177.9,0.0,No,1.0,907 NW BALLARD WAY,1937707.0,37448.0,609955.0,,37448.0,2.0,37448.0,2015,BALLARD,1979,2658998.0,-122.3695606,6100.0,DEPT OF SOCIAL & HEALTH SERVICES,6,,,0.0
1.0,57601.0,Compliant,,,Office,0.0,NonResidential,9.6,2768303115,26.5,3.59,Small- and Mid-Sized Office,Office,WA,,98107,SEATTLE,238255.0,47.6624069,9.6,100.0,26.5,0.0,No,0.11,4602 14TH AVE NW,196542.0,24913.0,41721.0,,24913.0,3.0,24913.0,2015,BALLARD,1903,238255.0,-122.3730847,417.0,SALTY DOG POTTERY & THE BOATWRIGHT,6,,Low Outlier,0.0
1.0,287158.0,Compliant,,,Retail Store,0.0,NonResidential,64.3,2769601465,156.3,33.54,Retail Store,Retail Store,WA,,98107,SEATTLE,1482752.0,47.67511967,71.4,79.0,159.4,0.0,Yes,1.31,6400 8TH AVE NW,979823.0,22420.0,502969.0,,22420.0,1.0,23067.0,2015,BALLARD,1967,1647909.0,-122.3654536,5030.0,GOODWILL BALLARD,6,,,0.0
1.0,1595037.0,Compliant,,,Supermarket/Grocery Store,0.0,NonResidential,365.6,2770602660,821.6,253.53,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98119,SEATTLE,9501494.0,47.64947283,389.5,19.0,846.6,0.0,No,8.9,3225 16TH AVE W,5442492.0,25842.0,4059226.0,,25842.0,1.0,25987.0,2015,MAGNOLIA / QUEEN ANNE,1961,10121053.0,-122.377859,40592.0,QFC MARKET,7,,,0.0
